1.7|2020-07-09 12:59:04,658|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":14,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299544658|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:59:04,661|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":17,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299544661|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:00:04,655|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":12,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299604655|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:00:04,656|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":14,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299604656|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:01:04,656|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":12,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299664656|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:01:04,657|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":13,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299664657|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:02:04,603|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":23,"parameters.eventConsumer":"mailEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299724603|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:02:04,604|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":24,"parameters.eventConsumer":"mailEventConsumer","type":"BATCHING_JOB","success":true}|1594299724604|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:02:04,670|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":20,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299724670|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:02:04,670|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":21,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299724670|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:03:04,670|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":15,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299784670|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:03:04,671|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":17,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299784671|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:03:54,884|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-|1622568913|jira.dashboard.gadget.hidden|{"reason":"PERMISSIONS_FAILED","isAnonymousUser":"","gadgetName":""}|1594299834884|SEN-L15717289|9b2dba54aaa778c6d12a12bcb288f910|dashboard.analytics||
1.7|2020-07-09 13:03:54,899|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-|1622568913|jira.dashboard.gadget.hidden|{"reason":"PERMISSIONS_FAILED","isAnonymousUser":"","gadgetName":""}|1594299834899|SEN-L15717289|9b2dba54aaa778c6d12a12bcb288f910|dashboard.analytics||
1.7|2020-07-09 13:03:54,945|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-|1622568913|jira.dashboard.view|{"hiddenItemsCount":2,"dashboardId":10000,"shownItemsCount":2}|1594299834945|SEN-L15717289|9b2dba54aaa778c6d12a12bcb288f910|dashboard.analytics||
1.7|2020-07-09 13:03:57,788|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-|1622568913|dashboardview|{"id":10000}|1594299837788|SEN-L15717289|9b2dba54aaa778c6d12a12bcb288f910|||
1.7|2020-07-09 13:04:03,764|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-|1622568913|jira.velocity.engine.initialized|{"initializationTimeMillis":4233}|1594299843764|SEN-L15717289|9b2dba54aaa778c6d12a12bcb288f910|template.velocity||
1.7|2020-07-09 13:04:04,721|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":37,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299844721|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:04:04,722|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":38,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299844722|SEN-L15717289||inform.performance||
1.7|2020-07-09 13:04:08,805|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-|1622568913|bigpipe.sidebar.deadline.exceeded|{"executionTimeMillis":128,"threadId":125}|1594299848805|SEN-L15717289|9b2dba54aaa778c6d12a12bcb288f910|navigation||
